Title,Code / Notes,count,mean,std,min,25%,50%,75%,max
All Passion Spent On Sale,LL,9.0,0.12962962962962965,0.03888888888888889,0.11666666666666667,0.11666666666666667,0.11666666666666667,0.11666666666666667,0.23333333333333334
All Passion Spent On Sale,LL (10 retd 2 chd 11/30),1.0,0.7,,0.7,0.7,0.7,0.7,0.7
All Passion Spent On Sale,LL (1pd 1 ed),1.0,0.11666666666666667,,0.11666666666666667,0.11666666666666667,0.11666666666666667,0.11666666666666667,0.11666666666666667
All Passion Spent On Sale,LL (see 1657),1.0,0.11666666666666667,,0.11666666666666667,0.11666666666666667,0.11666666666666667,0.11666666666666667,0.11666666666666667
All Passion Spent On Sale,LL CC,1.0,0.10416666666666667,,0.10416666666666667,0.10416666666666667,0.10416666666666667,0.10416666666666667,0.10416666666666667
Between the Acts,CC,283.0,0.17516784452296885,0.035372087067700606,0.10833333333333334,0.1625,0.1625,0.1625,0.4
Between the Acts,pp,1.0,0.375,,0.375,0.375,0.375,0.375,0.375
Edwardians,LL,39.0,0.11666666666666664,1.949660873541066e-17,0.11666666666666665,0.11666666666666665,0.11666666666666665,0.11666666666666667,0.11666666666666667
Edwardians,LL  ,20.0,0.11541666666666668,0.0038474188203193207,0.10416666666666669,0.11666666666666665,0.11666666666666665,0.11666666666666667,0.11666666666666667
Edwardians,LL CC,3.0,0.10419444444444446,4.811252243247153e-05,0.10416666666666667,0.10416666666666667,0.10416666666666667,0.10420833333333335,0.10425000000000001
Edwardians OS., CC,2.0,0.10416666666666667,0.0,0.10416666666666667,0.10416666666666667,0.10416666666666667,0.10416666666666667,0.10416666666666667
Edwardians OS.,(see 3278),1.0,0.11666666666666667,,0.11666666666666667,0.11666666666666667,0.11666666666666667,0.11666666666666667,0.11666666666666667
Edwardians OS.,CC,36.0,0.1158564814814815,0.010626199486188937,0.10416666666666667,0.10416666666666667,0.125,0.125,0.12916666666666668
Edwardians OS.,CC LL,3.0,0.10416666666666667,0.0,0.10416666666666667,0.10416666666666667,0.10416666666666667,0.10416666666666667,0.10416666666666667
Edwardians OS.,LL,678.0,inf,,0.049999999999999996,0.11666666666666665,0.11666666666666667,0.13125,inf
Edwardians OS.,LL  ,9.0,0.11527777777777778,0.004166666666666658,0.10416666666666669,0.11666666666666665,0.11666666666666665,0.11666666666666667,0.11666666666666667
Edwardians OS.,LL & post,4.0,0.13506944444444444,0.014974901842255436,0.12083333333333333,0.12291666666666666,0.13472222222222222,0.146875,0.15
Edwardians OS.,LL (see 3028),1.0,0.11666666666666667,,0.11666666666666667,0.11666666666666667,0.11666666666666667,0.11666666666666667,0.11666666666666667
Edwardians OS.,LL (see 3136),1.0,0.11666666666666665,,0.11666666666666665,0.11666666666666665,0.11666666666666665,0.11666666666666665,0.11666666666666665
Edwardians OS.,LL (see 3357),1.0,0.008974358974358974,,0.008974358974358974,0.008974358974358974,0.008974358974358974,0.008974358974358974,0.008974358974358974
Edwardians OS.,LL 1 pd 5 pe,1.0,0.11666666666666665,,0.11666666666666665,0.11666666666666665,0.11666666666666665,0.11666666666666665,0.11666666666666665
Edwardians OS.,LL 10 Rt 2 ep,1.0,0.11666666666666665,,0.11666666666666665,0.11666666666666665,0.11666666666666665,0.11666666666666665,0.11666666666666665
Edwardians OS.,LL 3 supplied 10/17,1.0,0.09999999999999999,,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999
Edwardians OS.,LL 50%,1.0,0.0875,,0.0875,0.0875,0.0875,0.0875,0.0875
Edwardians OS.,LL @.5,3.0,0.10416666666666667,0.0,0.10416666666666667,0.10416666666666667,0.10416666666666667,0.10416666666666667,0.10416666666666667
Edwardians OS.,LL CC,81.0,0.10457818930041159,0.009243403669785644,0.052083333333333336,0.10416666666666667,0.10416666666666667,0.10416666666666667,0.1625
Edwardians OS.,LL CC  ,2.0,0.10416666666666669,1.3877787807814457e-17,0.10416666666666667,0.10416666666666667,0.10416666666666669,0.10416666666666669,0.10416666666666669
Edwardians OS.,LL CC & post,7.0,0.11815476190476192,0.0019816452733569657,0.11666666666666665,0.11666666666666667,0.11666666666666667,0.11979166666666667,0.12083333333333333
Edwardians OS.,LL COD,1.0,0.11666666666666667,,0.11666666666666667,0.11666666666666667,0.11666666666666667,0.11666666666666667,0.11666666666666667
Edwardians OS.,LL O. S.,3.0,0.11666666666666665,1.3877787807814457e-17,0.11666666666666665,0.11666666666666667,0.11666666666666667,0.11666666666666667,0.11666666666666667
